Date,SPY
2015-01-27,169.32144165039062
2015-01-28,167.1500244140625
2015-01-29,168.69503784179688
2015-01-30,166.57374572753906
2015-02-02,168.6365509033203
2015-02-03,171.0752716064453
2015-02-04,170.4238739013672
2015-02-05,172.14431762695312
2015-02-06,171.66819763183594
2015-02-09,170.8999481201172
2015-02-10,172.72061157226562
2015-02-11,172.82077026367188
2015-02-12,174.48275756835938
2015-02-13,175.2010040283203
2015-02-17,175.47662353515625
2015-02-18,175.49330139160156
2015-02-19,175.3680419921875
2015-02-20,176.4203643798828
2015-02-23,176.39529418945312
2015-02-24,176.89630126953125
2015-02-25,176.74610900878906
2015-02-26,176.5373077392578
2015-02-27,175.93594360351562
2015-03-02,177.04673767089844
2015-03-03,176.32012939453125
2015-03-04,175.5768585205078
2015-03-05,175.76895141601562
2015-03-06,173.29681396484375
2015-03-09,174.0150604248047
2015-03-10,171.19223022460938
2015-03-11,170.7913055419922
2015-03-12,172.9627685546875
2015-03-13,171.90206909179688
2015-03-16,174.19879150390625
2015-03-17,173.68101501464844
2015-03-18,175.76895141601562
2015-03-19,174.96719360351562
2015-03-20,176.51158142089844
2015-03-23,176.16761779785156
2015-03-24,175.17774963378906
2015-03-25,172.61070251464844
2015-03-26,172.19967651367188
2015-03-27,172.59393310546875
2015-03-30,174.69960021972656
2015-03-31,173.1727752685547
2015-04-01,172.56036376953125
2015-04-02,173.18115234375
2015-04-06,174.34725952148438
2015-04-07,173.88587951660156
2015-04-08,174.47300720214844
2015-04-09,175.2447967529297
2015-04-10,176.201171875
2015-04-13,175.40419006347656
2015-04-14,175.7397918701172
2015-04-15,176.52825927734375
2015-04-16,176.4779815673828
2015-04-17,174.44789123535156
2015-04-20,176.0417938232422
2015-04-21,175.83209228515625
2015-04-22,176.6961212158203
2015-04-23,177.1407470703125
2015-04-24,177.55177307128906
2015-04-27,176.81356811523438
2015-04-28,177.37567138671875
2015-04-29,176.64576721191406
2015-04-30,174.87571716308594
2015-05-01,176.7716522216797
2015-05-04,177.27496337890625
2015-05-05,175.2447967529297
2015-05-06,174.5233612060547
2015-05-07,175.2196807861328
2015-05-08,177.52658081054688
2015-05-11,176.6793212890625
2015-05-12,176.15081787109375
2015-05-13,176.18443298339844
2015-05-14,178.02162170410156
2015-05-15,178.21450805664062
2015-05-18,178.76820373535156
2015-05-19,178.70953369140625
2015-05-20,178.58364868164062
2015-05-21,179.10372924804688
2015-05-22,178.67593383789062
2015-05-26,176.75486755371094
2015-05-27,178.43267822265625
2015-05-28,178.2312774658203
2015-05-29,177.12396240234375
2015-06-01,177.4846954345703
2015-06-02,177.3084716796875
2015-06-03,177.77825927734375
2015-06-04,176.27667236328125
2015-06-05,175.97471618652344
2015-06-08,174.89248657226562
2015-06-09,174.86729431152344
2015-06-10,176.964599609375
2015-06-11,177.53504943847656
2015-06-12,176.176025390625
2015-06-15,175.42098999023438
2015-06-16,176.37730407714844
2015-06-17,176.66261291503906
2015-06-18,178.4997100830078
2015-06-19,177.70733642578125
2015-06-22,178.61773681640625
2015-06-23,178.7442169189453
2015-06-24,177.44601440429688
2015-06-25,176.90647888183594
2015-06-26,176.87286376953125
2015-06-29,173.16375732421875
2015-06-30,173.52615356445312
2015-07-01,174.91709899902344
2015-07-02,174.75692749023438
2015-07-06,174.25949096679688
2015-07-07,175.35543823242188
2015-07-08,172.41348266601562
2015-07-09,172.72537231445312
2015-07-10,174.9002227783203
2015-07-13,176.8306884765625
2015-07-14,177.59776306152344
2015-07-15,177.5387420654297
2015-07-16,178.96339416503906
2015-07-17,179.1151123046875
2015-07-20,179.2078857421875
2015-07-21,178.49972534179688
2015-07-22,178.17942810058594
2015-07-23,177.17628479003906
2015-07-24,175.33859252929688
2015-07-27,174.3185577392578
2015-07-28,176.45977783203125
2015-07-29,177.67364501953125
2015-07-30,177.71580505371094
2015-07-31,177.44601440429688
2015-08-03,176.84747314453125
2015-08-04,176.5019073486328
2015-08-05,177.0835418701172
2015-08-06,175.6336669921875
2015-08-07,175.29644775390625
2015-08-10,177.50503540039062
2015-08-11,175.9033660888672
2015-08-12,176.11415100097656
2015-08-13,175.89495849609375
2015-08-14,176.53562927246094
2015-08-17,177.5219268798828
2015-08-18,177.0076446533203
2015-08-19,175.6083526611328
2015-08-20,171.94140625
2015-08-21,166.7655487060547
2015-08-24,159.7435760498047
2015-08-25,157.86375427246094
2015-08-26,163.92469787597656
2015-08-27,167.97946166992188
2015-08-28,167.98782348632812
2015-08-31,166.63067626953125
2015-09-01,161.65711975097656
2015-09-02,164.7255401611328
2015-09-03,164.843505859375
2015-09-04,162.3483428955078
2015-09-08,166.42837524414062
2015-09-09,164.202880859375
2015-09-10,165.096435546875
2015-09-11,165.84669494628906
2015-09-14,165.23135375976562
2015-09-15,167.296630859375
2015-09-16,168.74656677246094
2015-09-17,168.3672637939453
2015-09-18,165.61582946777344
2015-09-21,166.47166442871094
2015-09-22,164.31092834472656
2015-09-23,164.0482177734375
2015-09-24,163.4550018310547
2015-09-25,163.41270446777344
2015-09-28,159.31143188476562
2015-09-29,159.4047088623047
2015-09-30,162.3789520263672
2015-10-01,162.8026123046875
2015-10-02,165.2344970703125
2015-10-05,168.17483520507812
2015-10-06,167.5986785888672
2015-10-07,168.9713592529297
2015-10-08,170.49656677246094
2015-10-09,170.59829711914062
2015-10-12,170.75929260253906
2015-10-13,169.68313598632812
2015-10-14,168.8696746826172
2015-10-15,171.46258544921875
2015-10-16,172.2421417236328
2015-10-19,172.32687377929688
2015-10-20,172.1065216064453
2015-10-21,171.03887939453125
2015-10-22,173.9284210205078
2015-10-23,175.83493041992188
2015-10-26,175.4027862548828
2015-10-27,175.0638885498047
2015-10-28,177.05511474609375
2015-10-29,176.95346069335938
2015-10-30,176.1908416748047
2015-11-02,178.2753448486328
2015-11-03,178.79222106933594
2015-11-04,178.24993896484375
2015-11-05,178.07192993164062
2015-11-06,177.97874450683594
2015-11-09,176.3179168701172
2015-11-10,176.72467041015625
2015-11-11,176.02987670898438
2015-11-12,173.572509765625
2015-11-13,171.6235809326172
2015-11-16,174.2334442138672
2015-11-17,174.10635375976562
2015-11-18,176.86868286132812
2015-11-19,176.71620178222656
2015-11-20,177.36016845703125
2015-11-23,177.15679931640625
2015-11-24,177.3940887451172
2015-11-25,177.36863708496094
2015-11-27,177.572021484375
2015-11-30,176.83480834960938
2015-12-01,178.52105712890625
2015-12-02,176.69924926757812
2015-12-03,174.22496032714844
2015-12-04,177.62286376953125
2015-12-07,176.5467529296875
2015-12-08,175.36044311523438
2015-12-09,173.99612426757812
2015-12-10,174.44528198242188
2015-12-11,171.06434631347656
2015-12-14,171.9286346435547
2015-12-15,173.73345947265625
2015-12-16,176.27557373046875
2015-12-17,173.58946228027344
2015-12-18,170.49696350097656
2015-12-21,171.9033966064453
2015-12-22,173.4633331298828
2015-12-23,175.61135864257812
2015-12-24,175.32154846191406
2015-12-28,174.9209442138672
2015-12-29,176.78765869140625
2015-12-30,175.53463745117188
2015-12-31,173.7786407470703
2016-01-04,171.34934997558594
2016-01-05,171.63919067382812
2016-01-06,169.4740447998047
2016-01-07,165.40814208984375
2016-01-08,163.5924835205078
2016-01-11,163.7544403076172
2016-01-12,165.07569885253906
2016-01-13,160.95858764648438
2016-01-14,163.6009979248047
2016-01-15,160.0891571044922
2016-01-19,160.30223083496094
2016-01-20,158.2479705810547
2016-01-21,159.13446044921875
2016-01-22,162.3991241455078
2016-01-25,159.9442138671875
2016-01-26,162.12637329101562
2016-01-27,160.36184692382812
2016-01-28,161.19728088378906
2016-01-29,165.12681579589844
2016-02-01,165.06716918945312
2016-02-02,162.09230041503906
2016-02-03,163.0640411376953
2016-02-04,163.3197479248047
2016-02-05,160.20846557617188
2016-02-08,158.0519561767578
2016-02-09,158.06040954589844
2016-02-10,157.92408752441406
2016-02-11,155.86976623535156
2016-02-12,159.08335876464844
2016-02-16,161.7683563232422
2016-02-17,164.41082763671875
2016-02-18,163.73739624023438
2016-02-19,163.66075134277344
2016-02-22,166.03036499023438
2016-02-23,163.93350219726562
2016-02-24,164.6835479736328
2016-02-25,166.67816162109375
2016-02-26,166.29461669921875
2016-02-29,164.99044799804688
2016-03-01,168.8688507080078
2016-03-02,169.62747192382812
2016-03-03,170.29234313964844
2016-03-04,170.84642028808594
2016-03-07,170.9828338623047
2016-03-08,169.11605834960938
2016-03-09,169.95143127441406
2016-03-10,170.08779907226562
2016-03-11,172.8325653076172
2016-03-14,172.61085510253906
2016-03-15,172.32958984375
2016-03-16,173.32688903808594
2016-03-17,174.4265899658203
2016-03-18,175.1119842529297
2016-03-21,175.36038208007812
2016-03-22,175.2661590576172
2016-03-23,174.1094970703125
2016-03-24,174.03237915039062
2016-03-28,174.1351776123047
2016-03-29,175.74598693847656
2016-03-30,176.51710510253906
2016-03-31,176.08865356445312
2016-04-01,177.2881622314453
2016-04-04,176.71412658691406
2016-04-05,174.94918823242188
2016-04-06,176.85980224609375
2016-04-07,174.74349975585938
2016-04-08,175.2147216796875
2016-04-11,174.80349731445312
2016-04-12,176.43142700195312
2016-04-13,178.21353149414062
2016-04-14,178.22215270996094
2016-04-15,178.0250244140625
2016-04-18,179.27593994140625
2016-04-19,179.84146118164062
2016-04-20,180.0128631591797
2016-04-21,179.0446319580078
2016-04-22,179.0446319580078
2016-04-25,178.7361602783203
2016-04-26,179.00180053710938
2016-04-27,179.37017822265625
2016-04-28,177.7422637939453
2016-04-29,176.78271484375
2016-05-02,178.18780517578125
2016-05-03,176.63705444335938
2016-05-04,175.65170288085938
2016-05-05,175.61746215820312
2016-05-06,176.2600555419922
2016-05-09,176.40570068359375
2016-05-10,178.59910583496094
2016-05-11,176.92835998535156
2016-05-12,176.97975158691406
2016-05-13,175.43753051757812
2016-05-16,177.16824340820312
2016-05-17,175.51461791992188
2016-05-18,175.5660400390625
2016-05-19,174.95767211914062
2016-05-20,176.06300354003906
2016-05-23,175.8231201171875
2016-05-24,178.10215759277344
2016-05-25,179.3102264404297
2016-05-26,179.36166381835938
2016-05-27,180.13275146484375
2016-05-31,179.79006958007812
2016-06-01,180.1584930419922
2016-06-02,180.70680236816406
